address,auction_date,auction_result,base_price_eur,codice,final_offer_eur,lot_id,source_pdf,surface_sqm,winner
MILANO VIA CALATAFIMI '15,4 Novembre 2015,AGGIUDICATA,207366.0,09050112,352560.0,359/15,esito-04novembre15.pdf,,F.E.
LAINATE VIA ANTONIO LABRIOLA '9,4 Novembre 2015,ASTA DESERTA,59994.0,17140006,0.0,360/15,esito-04novembre15.pdf,,
GORGONZOLA VIA DEI TIGLI '12,4 Novembre 2015,ASTA DESERTA,108900.0,70180021,0.0,361/15,esito-04novembre15.pdf,,
MELZO VIA BOLOGNA '35,4 Novembre 2015,AGGIUDICATA,97527.0,70210010,112000.0,362/15,esito-04novembre15.pdf,,D.F.
70672304 MILANO VIA CARLO MARX '3,4 Novembre 2015,AGGIUDICATA,140262.0,70670213,147110.0,363/15,esito-04novembre15.pdf,,P.R.
71025932 MILANO VIA PATERNO' '7,4 Novembre 2015,ASTA DESERTA,151581.0,71020732,0.0,364/15,esito-04novembre15.pdf,,
71035314 MILANO VIA LUCCA '6,4 Novembre 2015,AGGIUDICATA,123576.0,71030038,126650.0,365/15,esito-04novembre15.pdf,,C.F.
71035017 MILANO VIA VITERBO '47,4 Novembre 2015,AGGIUDICATA,117544.0,71030630,120510.2,366/15,esito-04novembre15.pdf,,J.M.
71210120 INZAGO VIA VESCOVO GARIBALDO '1 A,4 Novembre 2015,ASTA DESERTA,82120.0,71210005,0.0,367/15,esito-04novembre15.pdf,,
71210112 INZAGO VIA VESCOVO GARIBALDO '1 B,4 Novembre 2015,ASTA DESERTA,82120.0,71210008,0.0,368/15,esito-04novembre15.pdf,,
71210118 INZAGO VIA VESCOVO GARIBALDO '1 C,4 Novembre 2015,ASTA DESERTA,67720.0,71210018,0.0,369/15,esito-04novembre15.pdf,,
SAN DONATO MILANE VIA FELICE MARITANO '12.B,4 Novembre 2015,ASTA DESERTA,131802.0,71220053,0.0,370/15,esito-04novembre15.pdf,,
SAN DONATO MILANE VIA FELICE MARITANO '12.A,4 Novembre 2015,AGGIUDICATA,112836.0,71220061,121100.0,371/15,esito-04novembre15.pdf,,I.M.C.
PIOLTELLO VIA GALILEO GALILEI '47,4 Novembre 2015,ASTA DESERTA,89880.0,71460024,0.0,372/15,esito-04novembre15.pdf,,
PIOLTELLO VIA GALILEO GALILEI '49,4 Novembre 2015,ASTA DESERTA,105840.0,71460132,0.0,373/15,esito-04novembre15.pdf,,
BUSTO GAROLFO VIA MONTE SANTO '2,4 Novembre 2015,ASTA DESERTA,39168.0,93450010,0.0,374/15,esito-04novembre15.pdf,,
MILANO VIA MAC MAHON '89 A,27 Maggio 2015,AGGIUDICATA,53222.0,00020131,55700.0,144/15,esito-27maggio15.pdf,,C.D.
MILANO VIA MAC MAHON '89 B,27 Maggio 2015,ASTA DESERTA,93139.0,00020148,0.0,145/15,esito-27maggio15.pdf,,
MILANO VIA GIOVANNI PASCOLI '2,27 Maggio 2015,AGGIUDICATA,104576.0,00160038,154000.0,146/15,esito-27maggio15.pdf,,P.F.
MILANO VIA BRAMANTINO '3,27 Maggio 2015,ASTA DESERTA,80784.0,00230196,0.0,147/15,esito-27maggio15.pdf,,
MILANO VIA JACOPINO DA TRADATE '14,27 Maggio 2015,ASTA DESERTA,67478.0,00230657,0.0,148/15,esito-27maggio15.pdf,,
MILANO VIALE ARGONNE '35,27 Maggio 2015,AGGIUDICATA,64053.0,00310442,151510.0,149/15,esito-27maggio15.pdf,,G.M.
MILANO VIA FILIPPO ABBIATI '5,27 Maggio 2015,ASTA DESERTA,55374.0,00341234,0.0,150/15,esito-27maggio15.pdf,,
MILANO VIA DALMAZIO BIRAGO '2,27 Maggio 2015,AGGIUDICATA,55589.0,00410057,71300.0,151/15,esito-27maggio15.pdf,,A.M.
MILANO VIA ILLIRICO '3 A,27 Maggio 2015,AGGIUDICATA,54559.0,00410526,62000.0,152/15,esito-27maggio15.pdf,,R.F.
MILANO VIA ILLIRICO '3 B,27 Maggio 2015,AGGIUDICATA,63824.0,00410608,84775.0,153/15,esito-27maggio15.pdf,,L.T.D.A.
MILANO VIA MAC MAHON '119,27 Maggio 2015,AGGIUDICATA,50371.0,00440188,52150.0,154/15,esito-27maggio15.pdf,,C.E.
MILANO VIA G. A. DE PREDIS '11,27 Maggio 2015,AGGIUDICATA,77933.0,00450116,89000.0,155/15,esito-27maggio15.pdf,,B.E.
MILANO VIA ORBETELLO '2,27 Maggio 2015,AGGIUDICATA,51782.0,00500125,54943.37,156/15,esito-27maggio15.pdf,,M.G.
MILANO VIA COMASINA '57 A,27 Maggio 2015,NON OPTATO,50274.0,00510055,0.0,157/15,esito-27maggio15.pdf,,
MILANO VIA COMASINA '57 B,27 Maggio 2015,ASTA DESERTA,46746.0,00510094,0.0,158/15,esito-27maggio15.pdf,,
MILANO VIA SANTUARIO DEL SACRO CUORE '3,27 Maggio 2015,AGGIUDICATA,41278.0,00510614,45313.0,159/15,esito-27maggio15.pdf,,F.S.
MILANO VIALE UNGHERIA '21.2 A,27 Maggio 2015,AGGIUDICATA,68820.0,00550057,72500.0,160/15,esito-27maggio15.pdf,,M.S.
MILANO VIALE UNGHERIA '21.2 B,27 Maggio 2015,AGGIUDICATA,68820.0,00550091,75210.0,161/15,esito-27maggio15.pdf,,C.R.A.
MILANO VIALE UNGHERIA '19,27 Maggio 2015,AGGIUDICATA,68820.0,00550660,83000.0,162/15,esito-27maggio15.pdf,,D.F.
MILANO VIA ORESTE SALOMONE '91,27 Maggio 2015,AGGIUDICATA,65100.0,00551106,65500.0,163/15,esito-27maggio15.pdf,,C.A.
MILANO VIALE UNGHERIA '2,27 Maggio 2015,ASTA DESERTA,70680.0,00551377,0.0,164/15,esito-27maggio15.pdf,,
MILANO VIA LUIGI SORDELLO '10,27 Maggio 2015,AGGIUDICATA,69750.0,00552039,84750.0,165/15,esito-27maggio15.pdf,,A.R.
MILANO VIA CONCILIO VATICANO II '3,27 Maggio 2015,AGGIUDICATA,75276.0,00620001,80286.0,166/15,esito-27maggio15.pdf,,R.C.
MILANO VIA CONCILIO VATICANO II '10 A,27 Maggio 2015,ASTA DESERTA,66096.0,00620766,0.0,167/15,esito-27maggio15.pdf,,
MILANO VIA CONCILIO VATICANO II '10 B,27 Maggio 2015,ASTA DESERTA,57008.0,00620770,0.0,168/15,esito-27maggio15.pdf,,
MILANO VIA DEGLI ONTANI '12,27 Maggio 2015,AGGIUDICATA,53568.0,00650314,54500.0,169/15,esito-27maggio15.pdf,,M.F.G.
MILANO VIA DEGLI ONTANI '16 A,27 Maggio 2015,AGGIUDICATA,53568.0,00650347,54080.0,170/15,esito-27maggio15.pdf,,M.M.
MILANO VIA DEGLI ONTANI '16 B,27 Maggio 2015,AGGIUDICATA,55242.0,00650351,55250.0,171/15,esito-27maggio15.pdf,,S.F.
MILANO VIA DEI SALICI '59,27 Maggio 2015,ASTA DESERTA,80910.0,00650503,0.0,172/15,esito-27maggio15.pdf,,
MILANO VIA DEI LARICI '21,27 Maggio 2015,AGGIUDICATA,53568.0,00651811,56150.0,173/15,esito-27maggio15.pdf,,B.S.
MILANO VIA COSTANTINO BARONI '75,27 Maggio 2015,ASTA DESERTA,79968.0,00663815,0.0,174/15,esito-27maggio15.pdf,,
MILANO VIA UGO OJETTI '38,27 Maggio 2015,AGGIUDICATA,79680.0,00680130,136960.0,175/15,esito-27maggio15.pdf,,A.S.
MILANO VIA ARTURO GRAF '18,27 Maggio 2015,AGGIUDICATA,52751.0,00700057,53700.51,176/15,esito-27maggio15.pdf,,C.T.
MILANO VIA FILIPPO DE PISIS '27,27 Maggio 2015,ASTA DESERTA,52751.0,00700805,0.0,177/15,esito-27maggio15.pdf,,
MILANO VIA ENRICO FALCK '11,27 Maggio 2015,AGGIUDICATA,65280.0,00720398,86000.0,178/15,esito-27maggio15.pdf,,V.A.-.P.N.
MILANO VIA FRANCESCO CILEA '122,27 Maggio 2015,AGGIUDICATA,89280.0,00722433,115550.0,179/15,esito-27maggio15.pdf,,S.A.-.P.D.
CORSICO VIALE ITALIA '34,27 Maggio 2015,ASTA DESERTA,64109.0,00741287,0.0,180/15,esito-27maggio15.pdf,,
CORSICO VIA MARZABOTTO '20,27 Maggio 2015,ASTA DESERTA,64109.0,00741880,0.0,181/15,esito-27maggio15.pdf,,
CORSICO VIA BENVENUTO CELLINI '12,27 Maggio 2015,ASTA DESERTA,69451.0,00742062,0.0,182/15,esito-27maggio15.pdf,,
00985055 ROZZANO VIALE LAZIO '21,27 Maggio 2015,ASTA DESERTA,90134.0,00980055,0.0,183/15,esito-27maggio15.pdf,,
00985408 ROZZANO VIALE LAZIO '76,27 Maggio 2015,ASTA DESERTA,118047.0,00980411,0.0,184/15,esito-27maggio15.pdf,,
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '311,27 Maggio 2015,ASTA DESERTA,49392.0,02020181,0.0,185/15,esito-27maggio15.pdf,,
SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '200,27 Maggio 2015,ASTA DESERTA,72576.0,02020300,0.0,186/15,esito-27maggio15.pdf,,
SESTO SAN GIOVANNI VIA MODENA '2,27 Maggio 2015,ASTA ANNULLATA,73206.0,02050061,0.0,187/15,esito-27maggio15.pdf,,
LEGNANO VIA PADRE REGINALDO GIULIANI '40,27 Maggio 2015,ASTA DESERTA,38254.0,02070078,0.0,188/15,esito-27maggio15.pdf,,
LEGNANO VIA BRENNERO '6 A,27 Maggio 2015,ASTA DESERTA,39362.0,02070138,0.0,189/15,esito-27maggio15.pdf,,
LEGNANO VIA BRENNERO '6 B,27 Maggio 2015,ASTA DESERTA,32710.0,02070153,0.0,190/15,esito-27maggio15.pdf,,
LEGNANO VIA BRENNERO '6 C,27 Maggio 2015,ASTA DESERTA,44352.0,02070154,0.0,191/15,esito-27maggio15.pdf,,
LEGNANO VIA BRENNERO '6 D,27 Maggio 2015,ASTA DESERTA,42134.0,02070184,0.0,192/15,esito-27maggio15.pdf,,
MAGENTA VIA SAN GIROLAMO EMILIANI '16,27 Maggio 2015,ASTA DESERTA,50425.0,03210014,0.0,193/15,esito-27maggio15.pdf,,
05496014 MILANO VIA BOLLA '16,27 Maggio 2015,AGGIUDICATA,66573.0,05490068,75100.0,194/15,esito-27maggio15.pdf,,P.M.
GORGONZOLA VIA DEI TIGLI '12 A,27 Maggio 2015,ASTA DESERTA,86940.0,70180023,0.0,195/15,esito-27maggio15.pdf,,
GORGONZOLA VIA DEI TIGLI '12 B,27 Maggio 2015,ASTA DESERTA,74088.0,70180038,0.0,196/15,esito-27maggio15.pdf,,
RHO VIA ANTONIO GRAMSCI '51,27 Maggio 2015,ASTA DESERTA,85190.0,70370007,0.0,197/15,esito-27maggio15.pdf,,
PADERNO DUGNANO VIA AURORA '12 A,27 Maggio 2015,ASTA DESERTA,53428.0,70410010,0.0,198/15,esito-27maggio15.pdf,,
PADERNO DUGNANO VIA AURORA '12 B,27 Maggio 2015,AGGIUDICATA,61139.0,70410110,62500.0,199/15,esito-27maggio15.pdf,,Q.A.
70672432 MILANO VIA CARLO MARX '8,27 Maggio 2015,AGGIUDICATA,116352.0,70670344,140101.2,200/15,esito-27maggio15.pdf,,C.F.
GARBAGNATE MIL. VIA TICINO '8,27 Maggio 2015,ASTA DESERTA,67105.0,70840009,0.0,201/15,esito-27maggio15.pdf,,
71025302 MILANO VIA CAMILLO GIUSSANI '20 A,27 Maggio 2015,ASTA DESERTA,142823.0,71020302,0.0,202/15,esito-27maggio15.pdf,,
71025319 MILANO VIA CAMILLO GIUSSANI '20 B,27 Maggio 2015,NON OPTATO,142823.0,71020308,0.0,203/15,esito-27maggio15.pdf,,
71025418 MILANO VIA CAMILLO GIUSSANI '32,27 Maggio 2015,AGGIUDICATA,145819.0,71020418,166250.0,204/15,esito-27maggio15.pdf,,S.Y.
71025733 MILANO VIA RICCARDO BALSAMO CRIVELLI '16,27 Maggio 2015,AGGIUDICATA,145049.0,71020633,147660.0,205/15,esito-27maggio15.pdf,,G.V.N.
71025688 MILANO VIA PATERNO' '15,27 Maggio 2015,AGGIUDICATA,119001.0,71020888,123120.0,206/15,esito-27maggio15.pdf,,P.R.
71285055 CANEGRATE VIA BOLOGNA '15,27 Maggio 2015,ASTA DESERTA,57538.0,71280106,0.0,207/15,esito-27maggio15.pdf,,
PIOLTELLO VIA GALILEO GALILEI '49,27 Maggio 2015,ASTA DESERTA,58968.0,71460076,0.0,208/15,esito-27maggio15.pdf,,
MILANO VIA VAL LAGARINA '34,27 Maggio 2015,ASTA DESERTA,68539.0,96120401,0.0,209/15,esito-27maggio15.pdf,,
SESTO SAN GIOVANNI VIA SAVONA '80,27 Maggio 2015,AGGIUDICATA,71253.0,99690088,80000.0,210/15,esito-27maggio15.pdf,,L.L.-.F.F.
MILANO VIA DANIELE RICCIARELLI '16,27 Settembre 2018,AGGIUDICATA,55706.0,00343009,75289.88,199/18,esito-27settembre18.pdf,,G.G.G.
MILANO VIA DALMAZIO BIRAGO '4,27 Settembre 2018,AGGIUDICATA,40504.0,00410161,82601.0,200/18,esito-27settembre18.pdf,,R.A.A.
MILANO VIA MAC MAHON '119,27 Settembre 2018,AGGIUDICATA,55080.0,00440196,89600.0,201/18,esito-27settembre18.pdf,,L.J.
MILANO VIA CHIARI '1,27 Settembre 2018,AGGIUDICATA,70380.0,00460053,110880.0,202/18,esito-27settembre18.pdf,,W.Q.
MILANO VIALE OMERO '17,27 Settembre 2018,AGGIUDICATA,51610.0,00470383,76100.0,203/18,esito-27settembre18.pdf,,N.G.S.N.
MILANO VIA BRA' '1,27 Settembre 2018,AGGIUDICATA,62220.0,00500440,77520.0,204/18,esito-27settembre18.pdf,,W.N.W.F.
MILANO VIA VAL SABBIA '6,27 Settembre 2018,AGGIUDICATA,63189.0,00510457,80000.0,205/18,esito-27settembre18.pdf,,A.B.G.F.
MILANO PIAZZA CARDINALE PIETRO GASPARRI '4,27 Settembre 2018,AGGIUDICATA,91035.0,00510917,102000.0,206/18,esito-27settembre18.pdf,,T.A.S.S.
MILANO VIALE UNGHERIA '19,27 Settembre 2018,AGGIUDICATA,71995.0,00550534,108855.0,207/18,esito-27settembre18.pdf,,M.M.M.H.
MILANO VIA ROMUALDO BONFADINI '94,27 Settembre 2018,AGGIUDICATA,69190.0,00553338,109200.0,208/18,esito-27settembre18.pdf,,A.I.
MILANO VIA GIACOMO QUARENGHI '32 A,27 Settembre 2018,AGGIUDICATA,78030.0,00571912,151800.0,209/18,esito-27settembre18.pdf,,L.Q.
MILANO VIA GIACOMO QUARENGHI '32 B,27 Settembre 2018,AGGIUDICATA,68742.0,00571965,121211.0,210/18,esito-27settembre18.pdf,,V.M.
MILANO VIA CONCILIO VATICANO II '4,27 Settembre 2018,ASTA DESERTA,70992.0,00620294,0.0,211/18,esito-27settembre18.pdf,,
MILANO VIA DEGLI ONTANI '16,27 Settembre 2018,AGGIUDICATA,64416.0,00650353,80360.0,212/18,esito-27settembre18.pdf,,N.M.-.M.S.N.
MILANO VIA DEI SALICI '73,27 Settembre 2018,ASTA DESERTA,85888.0,00650708,0.0,213/18,esito-27settembre18.pdf,,
CESANO BOSCONE VIA DEI SALICI '15,27 Settembre 2018,ASTA DESERTA,90219.0,00650888,0.0,214/18,esito-27settembre18.pdf,,
CESANO BOSCONE VIA DEI SALICI '25,27 Settembre 2018,AGGIUDICATA,98576.0,00650955,100200.0,215/18,esito-27settembre18.pdf,,I.A.
MILANO VIA COSTANTINO BARONI '234,27 Settembre 2018,AGGIUDICATA,53314.0,00661855,65000.0,216/18,esito-27settembre18.pdf,,S.R.
MILANO VIA COSTANTINO BARONI '256,27 Settembre 2018,AGGIUDICATA,70805.0,00663558,111100.0,217/18,esito-27settembre18.pdf,,C.B.
MILANO VIA COSTANTINO BARONI '63,27 Settembre 2018,AGGIUDICATA,50048.0,00664611,65150.0,218/18,esito-27settembre18.pdf,,W.C.
ROZZANO VIA FIORDALISI '5,27 Settembre 2018,NON OPTATO,82336.0,00670502,0.0,219/18,esito-27settembre18.pdf,,
MILANO VIA ALESSANDRO LITTA MODIGNANI '93,27 Settembre 2018,AGGIUDICATA,86688.0,00690013,106888.0,220/18,esito-27settembre18.pdf,,G.M.
MILANO VIA ARTURO GRAF '26,27 Settembre 2018,AGGIUDICATA,72767.0,00700123,95200.0,221/18,esito-27settembre18.pdf,,H.L.
MILANO VIA ARTURO GRAF '36,27 Settembre 2018,AGGIUDICATA,62118.0,00700269,81110.0,222/18,esito-27settembre18.pdf,,W.Z.
MILANO VIA ARTURO GRAF '44,27 Settembre 2018,AGGIUDICATA,59456.0,00700412,60000.0,223/18,esito-27settembre18.pdf,,E.S.A.
MILANO VIA ARTURO GRAF '62,27 Settembre 2018,AGGIUDICATA,71879.0,00700551,105100.0,224/18,esito-27settembre18.pdf,,G.H.
MILANO VIA FRANCESCO CILEA '58,27 Settembre 2018,AGGIUDICATA,81054.0,00721543,141190.0,225/18,esito-27settembre18.pdf,,A.A.-.O.M.
MILANO VIA FRANCESCO CILEA '160,27 Settembre 2018,AGGIUDICATA,95418.0,00722187,157100.0,226/18,esito-27settembre18.pdf,,A.C.-.S.M.P.
MILANO VIA ENRICO DE NICOLA '20,27 Settembre 2018,ASTA DESERTA,74976.0,00750016,0.0,227/18,esito-27settembre18.pdf,,
MILANO VIA AGOSTINO DE PRETIS '71,27 Settembre 2018,AGGIUDICATA,96560.0,00751045,117000.0,228/18,esito-27settembre18.pdf,,I.M.M.E.
COLOGNO MONZESE VIALE LIGURIA '52,27 Settembre 2018,AGGIUDICATA,63694.0,03180030,81100.0,229/18,esito-27settembre18.pdf,,A.A.B.A.M.
MILANO VIA NEGROLI '23,27 Settembre 2018,AGGIUDICATA,161630.0,09130222,305760.0,230/18,esito-27settembre18.pdf,,F.E.-.S.S.
MILANO VIA LONGARONE '16,27 Settembre 2018,AGGIUDICATA,108043.0,70030111,126000.0,231/18,esito-27settembre18.pdf,,Z.B.
70592277 MILANO VIA ANTONIO LISSONI '11,27 Settembre 2018,AGGIUDICATA,141061.0,70590277,225571.0,232/18,esito-27settembre18.pdf,,E.A.
MILANO VIA CAMILLO GIUSSANI '15,27 Settembre 2018,AGGIUDICATA,106841.0,71020137,155000.0,233/18,esito-27settembre18.pdf,,M.R.-.F.
MILANO VIA RICCARDO BALSAMO CRIVELLI '20,27 Settembre 2018,AGGIUDICATA,114665.0,71020515,151500.0,234/18,esito-27settembre18.pdf,,F.B.
MILANO VIA PATERNO' '9,27 Settembre 2018,ASTA DESERTA,134158.0,71021180,0.0,235/18,esito-27settembre18.pdf,,
SAN DONATO MILANE VIA FELICE MARITANO '14.A,27 Settembre 2018,AGGIUDICATA,125698.0,71220001,145475.0,236/18,esito-27settembre18.pdf,,D.T.F.
MILANO VIA VALDAGNO '5,27 Settembre 2018,AGGIUDICATA,93062.0,95040012,121300.0,237/18,esito-27settembre18.pdf,,Z.K.F.U.
MILANO VIA VAL LAGARINA '69,27 Settembre 2018,AGGIUDICATA,95746.0,99300027,97484.0,238/18,esito-27settembre18.pdf,,E.V.A.-.C.S.L.
MILANO VIA VAL LAGARINA '37,27 Settembre 2018,ASTA DESERTA,81691.0,99310001,0.0,239/18,esito-27settembre18.pdf,,
MILANO VIA GIOVANNI PASCOLI '4,8 Marzo 2018,AGGIUDICATA,36176.0,00160173,92760.0,001/18,esito-08marzo18.pdf,,N.L.-.F.E.
MILANO VIA GIOVANNI AMBROGIO DE PREDIS '7,8 Marzo 2018,AGGIUDICATA,58560.0,00230434,90000.0,002/18,esito-08marzo18.pdf,,A.G.
MILANO VIA ILLIRICO '3,8 Marzo 2018,AGGIUDICATA,65846.0,00410569,107440.0,003/18,esito-08marzo18.pdf,,L.L.
MILANO PIAZZA CARDINALE PIETRO GASPARRI '4,8 Marzo 2018,AGGIUDICATA,74592.0,00510823,82000.0,004/18,esito-08marzo18.pdf,,L.C.
MILANO VIA COMASINA '57,8 Marzo 2018,AGGIUDICATA,93744.0,00511202,138980.0,005/18,esito-08marzo18.pdf,,J.Y.
MILANO VIA ROMUALDO BONFADINI '98,8 Marzo 2018,AGGIUDICATA,50160.0,00551685,80525.0,006/18,esito-08marzo18.pdf,,D.T.F.
MILANO VIA ROMUALDO BONFADINI '94,8 Marzo 2018,AGGIUDICATA,54560.0,00553381,81700.0,007/18,esito-08marzo18.pdf,,A.M.
MILANO VIA DEI SALICI '75,8 Marzo 2018,ASTA DESERTA,85888.0,00650692,0.0,008/18,esito-08marzo18.pdf,,
MILANO VIA DEI LARICI '25,8 Marzo 2018,ASTA DESERTA,99552.0,00651815,0.0,009/18,esito-08marzo18.pdf,,
MILANO VIA DEI LARICI '29,8 Marzo 2018,ASTA DESERTA,99552.0,00651853,0.0,010/18,esito-08marzo18.pdf,,
MILANO VIA DEI LARICI '33,8 Marzo 2018,AGGIUDICATA,98576.0,00651879,105000.0,011/18,esito-08marzo18.pdf,,I.H.W.
MILANO VIA DEGLI IPPOCASTANI '4,8 Marzo 2018,ASTA DESERTA,87840.0,00652365,0.0,012/18,esito-08marzo18.pdf,,
MILANO VIA UGO BETTI '191,8 Marzo 2018,AGGIUDICATA,62424.0,00680869,105600.0,013/18,esito-08marzo18.pdf,,M.G.M.
MILANO VIA UGO BETTI '15,8 Marzo 2018,AGGIUDICATA,79866.0,00681204,136000.0,014/18,esito-08marzo18.pdf,,A.M.
MILANO VIA UGO BETTI '69,8 Marzo 2018,AGGIUDICATA,78030.0,00682959,96600.0,015/18,esito-08marzo18.pdf,,T.X.
MILANO VIA ALESSANDRO LITTA MODIGNANI '113,8 Marzo 2018,NON OPTATO,92106.0,00690133,0.0,016/18,esito-08marzo18.pdf,,
MILANO VIA ALESSANDRO LITTA MODIGNANI '105,8 Marzo 2018,AGGIUDICATA,96390.0,00690386,121100.0,017/18,esito-08marzo18.pdf,,H.S.
MILANO VIA ALESSANDRO LITTA MODIGNANI '107,8 Marzo 2018,ASTA DESERTA,98532.0,00690398,0.0,018/18,esito-08marzo18.pdf,,
MILANO VIA ARTURO GRAF '48,8 Marzo 2018,AGGIUDICATA,50077.0,00700442,59250.0,019/18,esito-08marzo18.pdf,,R.L.
MILANO VIA AGOSTINO DE PRETIS '99,8 Marzo 2018,AGGIUDICATA,94288.0,00750366,100000.0,020/18,esito-08marzo18.pdf,,M.M.D.T.
MILANO VIA AGOSTINO DE PRETIS '113,8 Marzo 2018,AGGIUDICATA,102240.0,00750488,122300.0,021/18,esito-08marzo18.pdf,,S.E.M.Z.
00758053 MILANO VIA AGOSTINO DE PRETIS '57,8 Marzo 2018,ASTA DESERTA,92182.0,00750663,0.0,022/18,esito-08marzo18.pdf,,
MILANO VIA DEGLI ANEMONI '5,8 Marzo 2018,AGGIUDICATA,129484.0,01120047,170000.0,023/18,esito-08marzo18.pdf,,P.A.E.
MILANO VIA DELLE CAMELIE '6,8 Marzo 2018,AGGIUDICATA,79682.0,01120079,136780.0,024/18,esito-08marzo18.pdf,,S.L.
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '309,8 Marzo 2018,ASTA DESERTA,73780.0,02020142,0.0,025/18,esito-08marzo18.pdf,,
SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '194,8 Marzo 2018,ASTA DESERTA,64260.0,02020209,0.0,026/18,esito-08marzo18.pdf,,
SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '200,8 Marzo 2018,ASTA DESERTA,63070.0,02020287,0.0,027/18,esito-08marzo18.pdf,,
SESTO SAN GIOVANNI VIALE TOMMASO EDISON '446,8 Marzo 2018,AGGIUDICATA,76024.0,02040118,85100.0,028/18,esito-08marzo18.pdf,,M.T.
SESTO SAN GIOVANNI VIA GIACOMO LEOPARDI '109,8 Marzo 2018,ASTA DESERTA,79315.0,02370080,0.0,029/18,esito-08marzo18.pdf,,
SESTO SAN GIOVANNI VIA GIUSEPPE ROVANI '317,8 Marzo 2018,ASTA DESERTA,71400.0,02380063,0.0,030/18,esito-08marzo18.pdf,,
BRESSO VIA GIUSEPPE BOLOGNA '28,8 Marzo 2018,AGGIUDICATA,78387.0,02490010,91922.0,031/18,esito-08marzo18.pdf,,F.J.
MILANO VIA BOLLA '16,8 Marzo 2018,AGGIUDICATA,66478.0,05490070,72021.0,032/18,esito-08marzo18.pdf,,D.V.S.-.G.
CANEGRATE VIA BOLOGNA '15,8 Marzo 2018,ASTA DESERTA,52254.0,71280121,0.0,033/18,esito-08marzo18.pdf,,
MILANO VIA VAL LAGARINA '95,8 Marzo 2018,ASTA DESERTA,75152.0,96120309,0.0,034/18,esito-08marzo18.pdf,,
MILANO VIA VAL LAGARINA '69,8 Marzo 2018,ASTA DESERTA,106384.0,99300027,0.0,035/18,esito-08marzo18.pdf,,
MILANO VIA VAL LAGARINA '37,8 Marzo 2018,ASTA DESERTA,90768.0,99310001,0.0,036/18,esito-08marzo18.pdf,,
MILANO VIA ILLIRICO '3,13 Febbraio 2025,AGGIUDICATA,124488.0,00410579,250120.0,001/25,esito-13febbraio2025.pdf,56.0,T.M.
MILANO VIA GIOVANNI AMBROGIO DE PREDIS '11,13 Febbraio 2025,AGGIUDICATA,110670.0,00450043,175550.0,002/25,esito-13febbraio2025.pdf,62.0,C.A.
MILANO VIALE UNGHERIA '4,13 Febbraio 2025,AGGIUDICATA,131391.0,00551547,182000.0,003/25,esito-13febbraio2025.pdf,73.0,T.P.-.M.A.A.C.
MILANO VIA ROMUALDO BONFADINI '94,13 Febbraio 2025,AGGIUDICATA,136791.0,00553618,183666.0,004/25,esito-13febbraio2025.pdf,76.0,A.M.F.M.-.O.-.M.M.A.
MILANO VIA CONCILIO VATICANO II '1,13 Febbraio 2025,AGGIUDICATA,101086.0,00621053,151480.0,005/25,esito-13febbraio2025.pdf,71.0,I.N.G.Y.
MILANO VIA DEI SALICI '10,13 Febbraio 2025,ASTA DESERTA,142545.0,00652238,0.0,006/25,esito-13febbraio2025.pdf,86.0,
ROZZANO VIA BETULLE '2,13 Febbraio 2025,AGGIUDICATA,108800.0,00672663,165110.0,007/25,esito-13febbraio2025.pdf,85.0,I.K.S.E.
MILANO VIA ALESSANDRO LITTA MODIGNANI '105,13 Febbraio 2025,AGGIUDICATA,135235.0,00690394,186666.0,008/25,esito-13febbraio2025.pdf,86.0,H.X.
MILANO VIA ENRICO FALCK '11,13 Febbraio 2025,AGGIUDICATA,110048.0,00720406,173000.0,009/25,esito-13febbraio2025.pdf,67.0,J.X.
MILANO VIA APPENNINI '55,13 Febbraio 2025,AGGIUDICATA,144540.0,00721686,204000.0,010/25,esito-13febbraio2025.pdf,88.0,C.F.
MILANO VIA APPENNINI '43,13 Febbraio 2025,AGGIUDICATA,160965.0,00721912,216830.0,011/25,esito-13febbraio2025.pdf,98.0,P.N.V.
MILANO VIA FRANCESCO CILEA '156,13 Febbraio 2025,AGGIUDICATA,121545.0,00722160,181620.0,012/25,esito-13febbraio2025.pdf,74.0,G.M.M.T.
MILANO VIA GIACOMO QUARENGHI '43,13 Febbraio 2025,AGGIUDICATA,142898.0,00722667,241700.0,013/25,esito-13febbraio2025.pdf,87.0,A.D.
CORSICO VIA EUGENIO CURIEL '17,13 Febbraio 2025,AGGIUDICATA,80784.0,00740145,91800.0,014/25,esito-13febbraio2025.pdf,66.0,T.A.-.M.
CORSICO VIA EUGENIO CURIEL '25,13 Febbraio 2025,AGGIUDICATA,85680.0,00740306,140100.0,015/25,esito-13febbraio2025.pdf,70.0,A.S.G.A.
CORSICO VIA EUGENIO CURIEL '25,13 Febbraio 2025,AGGIUDICATA,85680.0,00740318,100010.0,016/25,esito-13febbraio2025.pdf,70.0,M.H.R.H.
CORSICO VIA EUGENIO CURIEL '36,13 Febbraio 2025,AGGIUDICATA,104040.0,00741061,156150.0,017/25,esito-13febbraio2025.pdf,85.0,S.N.E.M.
