base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,source_url,street_number,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,auction_date,surface_sqm,data_source,latitude,longitude
,,,,,,011/19,,,,,,,NON OPTATO,60032.0,620232.0,0.0,esito-21febbraio19.pdf,,MILANO VIA CONCILIO VATICANO II '4,21 Febbraio 2019,,pdf_only,45.5127581,9.1475663
,,,,,,011/21,,,,,,,AGGIUDICATA,66150.0,700263.0,91200.0,esito-18febbraio2021.pdf,F.C.,MILANO VIA ARTURO GRAF '36,18 Febbraio 2021,,pdf_only,45.5127029,9.1389787
,,,,,,011/22,,,,,,,AGGIUDICATA,80646.0,740354.0,139980.0,esito-17febbraio2022.pdf,Z.G.,CORSICO VIA EUGENIO CURIEL '29 B,17 Febbraio 2022,,pdf_only,45.439921,9.0936577
,,,,,,011/23,,,,,,,ASTA NULLA,42840.0,2070037.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '42,9 Marzo 2023,,pdf_only,45.6053381,8.914986
,,,,,,011/24,,,,,,,AGGIUDICATA,93840.0,571796.0,183555.0,esito-15febbraio2024.pdf,L.F.,MILANO VIA GIACOMO QUARENGHI '34,15 Febbraio 2024,69.0,pdf_only,45.4974562,9.1137936
,,,,,,011/25,,,,,,,AGGIUDICATA,160965.0,721912.0,216830.0,esito-13febbraio2025.pdf,P.N.V.,MILANO VIA APPENNINI '43,13 Febbraio 2025,98.0,pdf_only,45.5019707,9.1063405
,,,,,,011/26,,,,,,,AGGIUDICATA,135060.0,510307.0,187892.0,esito-12febbraio2026.pdf,C.F.,MILANO VIA TEANO '36,12 Febbraio 2026,73.0,pdf_only,45.5287212,9.1581586
,,,,,,012/15,,,,,,,ASTA DESERTA,61526.0,341234.0,0.0,esito-18febbraio15.pdf,,MILANO VIA FILIPPO ABBIATI '5,18 Febbraio 2015,,pdf_only,45.4721247,9.1401946
,,,,,,012/16,,,,,,,ASTA DESERTA,55680.0,450048.0,0.0,esito-11febbraio16.pdf,,MILANO VIA GIOVANNI AMBROGIO DE PREDIS '11,11 Febbraio 2016,,pdf_only,45.4962095,9.152778
,,,,,,012/17,,,,,,,AGGIUDICATA,87310.0,551507.0,131200.0,esito-08marzo17.pdf,H.Z.-.B.N.,MILANO VIALE UNGHERIA '4,8 Marzo 2017,,pdf_only,45.4455094,9.2429598
87840.0,UOG2,MILANO,G,True,,012/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,4,ASTA DESERTA,87840.0,652365.0,0.0,esito-08marzo18.pdf,,VIA DEGLI IPPOCASTANI,08 Marzo 2018,90.0,wayback,45.4528967,9.085319499999999
,,,,,,012/19,,,,,,,ASTA DESERTA,97527.0,650666.0,0.0,esito-21febbraio19.pdf,,MILANO VIA DEI SALICI '79,21 Febbraio 2019,,pdf_only,45.4522388,9.0801798
,,,,,,012/21,,,,,,,AGGIUDICATA,66150.0,700410.0,128100.0,esito-18febbraio2021.pdf,D.T.,MILANO VIA ARTURO GRAF '44,18 Febbraio 2021,,pdf_only,45.5128251,9.1401627
,,,,,,012/22,,,,,,,AGGIUDICATA,71610.0,750015.0,126100.0,esito-17febbraio2022.pdf,S.M.N.M.A.,MILANO VIA ENRICO DE NICOLA '20,17 Febbraio 2022,,pdf_only,45.430913,9.1566988
,,,,,,012/23,,,,,,,ASTA DESERTA,57596.0,2070086.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,,pdf_only,45.6053381,8.914986
,,,,,,012/24,,,,,,,AGGIUDICATA,88920.0,620308.0,142600.0,esito-15febbraio2024.pdf,E.M.E.M.K.,MILANO VIA CONCILIO VATICANO II '4,15 Febbraio 2024,72.0,pdf_only,45.5127581,9.1475663
,,,,,,012/25,,,,,,,AGGIUDICATA,121545.0,722160.0,181620.0,esito-13febbraio2025.pdf,G.M.M.T.,MILANO VIA FRANCESCO CILEA '156,13 Febbraio 2025,74.0,pdf_only,45.5040299,9.0956459
,,,,,,012/26,,,,,,,AGGIUDICATA,144837.0,550379.0,161666.0,esito-12febbraio2026.pdf,H.G.-.S.S.,MILANO VIALE UNGHERIA '21.4,12 Febbraio 2026,63.0,pdf_only,45.4460873,9.2531847
,,,,,,013/15,,,,,,,AGGIUDICATA,55162.0,390222.0,62800.0,esito-18febbraio15.pdf,S.M.,MILANO PIAZZALE SELINUNTE '11,18 Febbraio 2015,,pdf_only,45.47256,9.1370237
,,,,,,013/16,,,,,,,AGGIUDICATA,76692.0,470222.0,85100.0,esito-11febbraio16.pdf,M.B.-.E.S.,MILANO VIA NICOLO' BARABINO '7,11 Febbraio 2016,,pdf_only,45.4339908,9.2227803
,,,,,,013/17,,,,,,,AGGIUDICATA,64240.0,551614.0,85100.0,esito-08marzo17.pdf,R.O.,MILANO VIA ROMUALDO BONFADINI '94 A,8 Marzo 2017,,pdf_only,45.4471514,9.2309972
62424.0,UOG3,MILANO,E,True,,013/18,,ALLOGGIO,2.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,191,AGGIUDICATA,62424.0,680869.0,105600.0,esito-08marzo18.pdf,M.G.M.,VIA UGO BETTI,08 Marzo 2018,68.0,wayback,45.496793,9.1095525
,,,,,,013/19,,,,,,,NON OPTATO,97527.0,650966.0,0.0,esito-21febbraio19.pdf,,CESANO BOSCONE VIA DEI SALICI '25,21 Febbraio 2019,,pdf_only,45.4511972,9.0810419
,,,,,,013/21,,,,,,,AGGIUDICATA,79380.0,700528.0,125050.0,esito-18febbraio2021.pdf,S.N.N.B.M.,MILANO VIA ARTURO GRAF '60,18 Febbraio 2021,,pdf_only,45.5127029,9.1389787
,,,,,,013/22,,,,,,,AGGIUDICATA,99330.0,750085.0,170050.0,esito-17febbraio2022.pdf,B.R.M.M.,MILANO VIA ENRICO DE NICOLA '30,17 Febbraio 2022,,pdf_only,45.4306954,9.1575165
,,,,,,013/23,,,,,,,ASTA DESERTA,39924.0,2070090.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,,pdf_only,45.6053381,8.914986
,,,,,,013/25,,,,,,,AGGIUDICATA,142898.0,722667.0,241700.0,esito-13febbraio2025.pdf,A.D.,MILANO VIA GIACOMO QUARENGHI '43,13 Febbraio 2025,87.0,pdf_only,45.5003008,9.1075684
,,,,,,013/26,,,,,,,AGGIUDICATA,247931.0,581043.0,328800.0,esito-12febbraio2026.pdf,H.R.,00585175 MILANO VIA DELLA CAPINERA '5,12 Febbraio 2026,95.0,pdf_only,45.4563591,9.119362899999999
,,,,,,014/15,,,,,,,AGGIUDICATA,40033.0,410029.0,45200.0,esito-18febbraio15.pdf,S.C.,MILANO VIA DALMAZIO BIRAGO '2 A,18 Febbraio 2015,,pdf_only,45.4696927,9.2311829
,,,,,,014/16,,,,,,,ASTA DESERTA,79680.0,500222.0,0.0,esito-11febbraio16.pdf,,MILANO VIA ORBETELLO '4,11 Febbraio 2016,,pdf_only,45.5021152,9.246326
,,,,,,014/17,,,,,,,AGGIUDICATA,50160.0,551754.0,63700.0,esito-08marzo17.pdf,L.M.,MILANO VIA ROMUALDO BONFADINI '98,8 Marzo 2017,,pdf_only,45.4444991,9.2448427
79866.0,UOG3,MILANO,E,True,,014/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,15,AGGIUDICATA,79866.0,681204.0,136000.0,esito-08marzo18.pdf,A.M.,VIA UGO BETTI,08 Marzo 2018,87.0,wayback,45.49135099999999,9.1131611
,,,,,,014/19,,,,,,,AGGIUDICATA,98648.0,651629.0,116000.0,esito-21febbraio19.pdf,A.H.M.Y.,MILANO VIA DEI LARICI '36,21 Febbraio 2019,,pdf_only,45.4535227,9.0840158
,,,,,,014/21,,,,,,,AGGIUDICATA,94600.0,720276.0,150020.0,esito-18febbraio2021.pdf,L.F.,MILANO VIA APPENNINI '1,18 Febbraio 2021,,pdf_only,45.4998927,9.1068843
,,,,,,014/22,,,,,,,AGGIUDICATA,120120.0,750275.0,186880.0,esito-17febbraio2022.pdf,H.F.,MILANO VIA AGOSTINO DE PRETIS '9,17 Febbraio 2022,,pdf_only,45.4313092,9.1535015
,,,,,,014/23,,,,,,,ASTA DESERTA,57596.0,2070091.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,,pdf_only,45.6053381,8.914986
,,,,,,014/25,,,,,,,AGGIUDICATA,80784.0,740145.0,91800.0,esito-13febbraio2025.pdf,T.A.-.M.,CORSICO VIA EUGENIO CURIEL '17,13 Febbraio 2025,66.0,pdf_only,45.439921,9.0936577
,,,,,,014/26,,,,,,,ASTA DESERTA,170753.0,650507.0,0.0,esito-12febbraio2026.pdf,,MILANO VIA DEI SALICI '59,12 Febbraio 2026,88.0,pdf_only,45.4522388,9.0801798
,,,,,,015/15,,,,,,,AGGIUDICATA,43465.0,410038.0,46600.0,esito-18febbraio15.pdf,D.D.,MILANO VIA DALMAZIO BIRAGO '2 B,18 Febbraio 2015,,pdf_only,45.4696927,9.2311829
,,,,,,015/16,,,,,,,ASTA DESERTA,77760.0,500321.0,0.0,esito-11febbraio16.pdf,,MILANO VIA NARNI '1,11 Febbraio 2016,,pdf_only,45.5032772,9.2460118
,,,,,,015/17,,,,,,,AGGIUDICATA,79940.0,553275.0,86100.0,esito-08marzo17.pdf,G.R.,00555704 MILANO VIA ROMUALDO BONFADINI '94 B,8 Marzo 2017,,pdf_only,45.4443423,9.242782300000002
78030.0,UOG3,MILANO,G,True,,015/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,69,AGGIUDICATA,78030.0,682959.0,96600.0,esito-08marzo18.pdf,T.X.,VIA UGO BETTI,08 Marzo 2018,85.0,wayback,45.4930165,9.1092683
,,,,,,015/19,,,,,,,AGGIUDICATA,41664.0,661867.0,67500.0,esito-21febbraio19.pdf,T.K.,MILANO VIA COSTANTINO BARONI '236,21 Febbraio 2019,,pdf_only,45.4035367,9.1710979
,,,,,,015/21,,,,,,,AGGIUDICATA,99000.0,720379.0,168181.8,esito-18febbraio2021.pdf,J.T.,MILANO VIA ENRICO FALCK '41,18 Febbraio 2021,,pdf_only,45.4982297,9.1036221
,,,,,,015/22,,,,,,,AGGIUDICATA,83160.0,750570.0,136250.0,esito-17febbraio2022.pdf,F.S.S.A.,MILANO VIA AGOSTINO DE PRETIS '123,17 Febbraio 2022,,pdf_only,45.4296765,9.1581702
,,,,,,015/23,,,,,,,AGGIUDICATA,54323.0,2070092.0,56100.0,esito-9marzo2023.pdf,M.S.M.M.M.,LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,,pdf_only,45.6053381,8.914986
,,,,,,015/25,,,,,,,AGGIUDICATA,85680.0,740306.0,140100.0,esito-13febbraio2025.pdf,A.S.G.A.,CORSICO VIA EUGENIO CURIEL '25,13 Febbraio 2025,70.0,pdf_only,45.439921,9.0936577
,,,,,,015/26,,,,,,,AGGIUDICATA,134805.0,651401.0,141000.0,esito-12febbraio2026.pdf,I.I.M.G.,MILANO VIA DEGLI ABETI '14,12 Febbraio 2026,66.0,pdf_only,45.4525307,9.0828736
,,,,,,016/15,,,,,,,ASTA DESERTA,61766.0,410057.0,0.0,esito-18febbraio15.pdf,,MILANO VIA DALMAZIO BIRAGO '2 C,18 Febbraio 2015,,pdf_only,45.4696927,9.2311829
,,,,,,016/16,,,,,,,NON OPTATO,78720.0,500445.0,0.0,esito-11febbraio16.pdf,,MILANO VIA BRA' '1,11 Febbraio 2016,,pdf_only,45.5026585,9.2470495
,,,,,,016/17,,,,,,,AGGIUDICATA,62360.0,553351.0,76050.0,esito-08marzo17.pdf,M.A.,00555735 MILANO VIA ROMUALDO BONFADINI '94 C,8 Marzo 2017,,pdf_only,45.4443423,9.242782300000002
92106.0,UOG3,MILANO,G,True,,016/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,113,NON OPTATO,92106.0,690133.0,0.0,esito-08marzo18.pdf,,VIA LITTA MODIGNANI,08 Marzo 2018,86.0,wayback,45.5200046,9.1543487
,,,,,,016/19,,,,,,,AGGIUDICATA,104481.0,667429.0,145000.0,esito-21febbraio19.pdf,T.G.,MILANO VIA MICHELE SAPONARO '38,21 Febbraio 2019,,pdf_only,45.4060826,9.1729861
,,,,,,016/21,,,,,,,AGGIUDICATA,95700.0,720960.0,178888.8,esito-18febbraio2021.pdf,B.J.,MILANO VIA FRANCESCO CILEA '44,18 Febbraio 2021,,pdf_only,45.4954584,9.1045801
,,,,,,016/22,,,,,,,AGGIUDICATA,100485.0,750806.0,175740.0,esito-17febbraio2022.pdf,A.M.M.L.,MILANO VIA ENRICO DE NICOLA '4,17 Febbraio 2022,,pdf_only,45.4312863,9.1550894
,,,,,,016/23,,,,,,,ASTA DESERTA,52360.0,2070154.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA BRENNERO '6,9 Marzo 2023,,pdf_only,45.605947,8.9144646
,,,,,,016/24,,,,,,,AGGIUDICATA,114713.0,652163.0,140300.0,esito-15febbraio2024.pdf,D.J.A.P.,MILANO VIA DELLE BETULLE '5,15 Febbraio 2024,69.0,pdf_only,45.5236829,9.3586662
,,,,,,016/25,,,,,,,AGGIUDICATA,85680.0,740318.0,100010.0,esito-13febbraio2025.pdf,M.H.R.H.,CORSICO VIA EUGENIO CURIEL '25,13 Febbraio 2025,70.0,pdf_only,45.439921,9.0936577
,,,,,,016/26,,,,,,,AGGIUDICATA,141645.0,681259.0,191265.5,esito-12febbraio2026.pdf,G.G.G.,MILANO VIA UGO BETTI '23,12 Febbraio 2026,71.0,pdf_only,45.4917518,9.1126886
,,,,,,017/15,,,,,,,AGGIUDICATA,64053.0,410060.0,66000.0,esito-18febbraio15.pdf,X.A.,MILANO VIA DALMAZIO BIRAGO '2 D,18 Febbraio 2015,,pdf_only,45.4696927,9.2311829
,,,,,,017/16,,,,,,,AGGIUDICATA,97920.0,500563.0,108291.0,esito-11febbraio16.pdf,C.G.,MILANO VIA ORBETELLO '8,11 Febbraio 2016,,pdf_only,45.5014062,9.2472867
,,,,,,017/17,,,,,,,AGGIUDICATA,51040.0,553360.0,77000.0,esito-08marzo17.pdf,Z.O.,MILANO VIA ROMUALDO BONFADINI '94 D,8 Marzo 2017,,pdf_only,45.4471514,9.2309972
96390.0,UOG3,MILANO,G,True,,017/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,105,AGGIUDICATA,96390.0,690386.0,121100.0,esito-08marzo18.pdf,H.S.,VIA LITTA MODIGNANI,08 Marzo 2018,90.0,wayback,45.52056349999999,9.1525942
,,,,,,017/19,,,,,,,ASTA DESERTA,117059.0,673851.0,0.0,esito-21febbraio19.pdf,,ROZZANO VIA LILLA' '1,21 Febbraio 2019,,pdf_only,45.3807473,9.1588453
,,,,,,017/21,,,,,,,AGGIUDICATA,97900.0,721906.0,195000.0,esito-18febbraio2021.pdf,Z.B.,MILANO VIA APPENNINI '43,18 Febbraio 2021,,pdf_only,45.5019707,9.1063405
,,,,,,017/22,,,,,,,AGGIUDICATA,100485.0,751146.0,165100.0,esito-17febbraio2022.pdf,S.S.E.A.,MILANO VIA AGOSTINO DE PRETIS '85,17 Febbraio 2022,,pdf_only,45.4294983,9.1537392
,,,,,,017/23,,,,,,,ASTA DESERTA,57596.0,2070169.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA BRENNERO '6,9 Marzo 2023,,pdf_only,45.605947,8.9144646
,,,,,,017/24,,,,,,,AGGIUDICATA,91120.0,682026.0,165510.0,esito-15febbraio2024.pdf,R.R.,MILANO VIA UGO BETTI '147,15 Febbraio 2024,67.0,pdf_only,45.4957228,9.1080838
,,,,,,017/25,,,,,,,AGGIUDICATA,104040.0,741061.0,156150.0,esito-13febbraio2025.pdf,S.N.E.M.,CORSICO VIA EUGENIO CURIEL '36,13 Febbraio 2025,85.0,pdf_only,45.439921,9.0936577
,,,,,,017/26,,,,,,,AGGIUDICATA,135060.0,690031.0,157537.0,esito-12febbraio2026.pdf,G.M.,MILANO VIA ALESSANDRO LITTA MODIGNANI '93,12 Febbraio 2026,73.0,pdf_only,45.5211404,9.1512971
,,,,,,018/15,,,,,,,AGGIUDICATA,62909.0,410138.0,85100.0,esito-18febbraio15.pdf,S.D.,MILANO VIA DALMAZIO BIRAGO '4,18 Febbraio 2015,,pdf_only,45.4697643,9.231295
,,,,,,018/16,,,,,,,AGGIUDICATA,78120.0,511183.0,95080.0,esito-11febbraio16.pdf,Y.N.,MILANO VIA COMASINA '57,11 Febbraio 2016,,pdf_only,45.5235042,9.1667746
,,,,,,018/17,,,,,,,AGGIUDICATA,51040.0,553623.0,64020.0,esito-08marzo17.pdf,A.M.,MILANO VIA ROMUALDO BONFADINI '94 E,8 Marzo 2017,,pdf_only,45.4448512,9.2547686
98532.0,UOG3,MILANO,F,True,,018/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,107,ASTA DESERTA,98532.0,690398.0,0.0,esito-08marzo18.pdf,,VIA LITTA MODIGNANI,08 Marzo 2018,92.0,wayback,45.5223221,9.1531631
,,,,,,018/19,,,,,,,AGGIUDICATA,78030.0,680990.0,156700.0,esito-21febbraio19.pdf,V.M.,MILANO VIA UGO BETTI '163,21 Febbraio 2019,,pdf_only,45.4961724,9.1084867
,,,,,,018/21,,,,,,,AGGIUDICATA,83600.0,722135.0,132200.0,esito-18febbraio2021.pdf,F.D.M.,MILANO VIA FRANCESCO CILEA '154,18 Febbraio 2021,,pdf_only,45.503941,9.0955207
,,,,,,018/22,,,,,,,ASTA DESERTA,67760.0,2070169.0,0.0,esito-17febbraio2022.pdf,,LEGNANO VIA BRENNERO '6 A,17 Febbraio 2022,,pdf_only,45.605947,8.9144646
,,,,,,018/23,,,,,,,ASTA DESERTA,49742.0,2070184.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA BRENNERO '6,9 Marzo 2023,,pdf_only,45.605947,8.9144646
,,,,,,018/24,,,,,,,AGGIUDICATA,117920.0,690389.0,170800.0,esito-15febbraio2024.pdf,H.C.,MILANO VIA ALESSANDRO LITTA MODIGNANI '105,15 Febbraio 2024,88.0,pdf_only,45.5223492,9.1574653
,,,,,,018/25,,,,,,,AGGIUDICATA,105264.0,741278.0,163200.0,esito-13febbraio2025.pdf,S.B.H.I.,CORSICO VIALE ITALIA '36,13 Febbraio 2025,86.0,pdf_only,45.4358885,9.0982787
,,,,,,018/26,,,,,,,AGGIUDICATA,160961.0,690465.0,161500.0,esito-12febbraio2026.pdf,L.M.A.E.,MILANO VIA ALESSANDRO LITTA MODIGNANI '109,12 Febbraio 2026,87.0,pdf_only,45.5211404,9.1512971
,,,,,,019/15,,,,,,,ASTA DESERTA,60622.0,410526.0,0.0,esito-18febbraio15.pdf,,MILANO VIA ILLIRICO '3 A,18 Febbraio 2015,,pdf_only,45.4697051,9.2324398
,,,,,,019/16,,,,,,,AGGIUDICATA,61248.0,571758.0,87000.0,esito-11febbraio16.pdf,B.L.,MILANO VIA GIACOMO QUARENGHI '34,11 Febbraio 2016,,pdf_only,45.4974562,9.1137936
,,,,,,019/17,,,,,,,AGGIUDICATA,57200.0,553651.0,76100.0,esito-08marzo17.pdf,D.F.G.,MILANO VIA ROMUALDO BONFADINI '94 F,8 Marzo 2017,,pdf_only,45.4471514,9.2309972
50077.0,UOG3,MILANO,G,True,,019/18,,ALLOGGIO,2.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,48,AGGIUDICATA,50077.0,700442.0,59250.0,esito-08marzo18.pdf,R.L.,VIA ARTURO GRAF,08 Marzo 2018,69.0,wayback,45.5127736,9.1440532
,,,,,,019/19,,,,,,,AGGIUDICATA,69632.0,690327.0,100100.0,esito-21febbraio19.pdf,P.S.,MILANO VIA ALESSANDRO LITTA MODIGNANI '103,21 Febbraio 2019,,pdf_only,45.5223492,9.1574653
,,,,,,019/21,,,,,,,AGGIUDICATA,121958.0,750035.0,163000.0,esito-18febbraio2021.pdf,A.I.F.D.N.,MILANO VIA ENRICO DE NICOLA '24,18 Febbraio 2021,,pdf_only,45.4308851,9.1568041
,,,,,,019/22,,,,,,,ASTA DESERTA,58520.0,2070189.0,0.0,esito-17febbraio2022.pdf,,LEGNANO VIA BRENNERO '6 B,17 Febbraio 2022,,pdf_only,45.605947,8.9144646
,,,,,,019/23,,,,,,,AGGIUDICATA,79942.0,9030372.0,105000.0,esito-9marzo2023.pdf,D.M.K.Z.,PIEVE EMANUELE VIA GIOACCHINO ROSSINI '10,9 Marzo 2023,,pdf_only,45.342655,9.1964068
,,,,,,019/24,,,,,,,AGGIUDICATA,79560.0,700058.0,188000.0,esito-15febbraio2024.pdf,Y.L.,MILANO VIA ARTURO GRAF '18,15 Febbraio 2024,85.0,pdf_only,45.5127029,9.1389787
,,,,,,019/25,,,,,,,AGGIUDICATA,127296.0,741877.0,183990.0,esito-13febbraio2025.pdf,L.L.,CORSICO VIA MARZABOTTO '20,13 Febbraio 2025,104.0,pdf_only,45.4390354,9.0963041
,,,,,,019/26,,,,,,,AGGIUDICATA,121363.0,700236.0,155200.0,esito-12febbraio2026.pdf,A.W.A.A.,MILANO VIA ARTURO GRAF '32,12 Febbraio 2026,70.0,pdf_only,45.5129463,9.1410942
,,,,,,020/15,,,,,,,ASTA DESERTA,70916.0,410608.0,0.0,esito-18febbraio15.pdf,,MILANO VIA ILLIRICO '3 B,18 Febbraio 2015,,pdf_only,45.4697051,9.2324398
,,,,,,020/16,,,,,,,AGGIUDICATA,76626.0,650158.0,80009.8,esito-11febbraio16.pdf,S.Z.,MILANO VIA DEGLI ONTANI '44,11 Febbraio 2016,,pdf_only,45.4543484,9.0790826
,,,,,,020/17,,,,,,,AGGIUDICATA,113098.0,580605.0,170000.0,esito-08marzo17.pdf,R.E.-.M.M.,MILANO VIA DELLA CAPINERA '6,8 Marzo 2017,,pdf_only,45.4566484,9.1195984
94288.0,UOG1,MILANO,D,True,,020/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,99,AGGIUDICATA,94288.0,750366.0,100000.0,esito-08marzo18.pdf,M.M.D.T.,VIA AGOSTINO DE PRETIS,08 Marzo 2018,83.0,wayback,45.4297382,9.1555518
,,,,,,020/19,,,,,,,AGGIUDICATA,66931.0,700494.0,102360.0,esito-21febbraio19.pdf,A.T.I.M.,MILANO VIA ARTURO GRAF '56,21 Febbraio 2019,,pdf_only,45.512587,9.1457482
,,,,,,020/21,,,,,,,AGGIUDICATA,76073.0,750428.0,116600.0,esito-18febbraio2021.pdf,H.S.,MILANO VIA AGOSTINO DE PRETIS '105,18 Febbraio 2021,,pdf_only,45.4297087,9.1562908
,,,,,,020/22,,,,,,,ASTA DESERTA,79695.0,70000010.0,0.0,esito-17febbraio2022.pdf,,LEGNANO VIA PADRE SECCHI '135 A,17 Febbraio 2022,,pdf_only,45.5991733,8.9278002
,,,,,,020/23,,,,,,,AGGIUDICATA,105196.0,70370007.0,120000.0,esito-9marzo2023.pdf,S.A.M.I.A.,RHO VIA ANTONIO GRAMSCI '51,9 Marzo 2023,,pdf_only,45.537895,9.0268967
,,,,,,020/24,,,,,,,AGGIUDICATA,64584.0,700702.0,142100.0,esito-15febbraio2024.pdf,M.M.A.F.,MILANO VIA FILIPPO DE PISIS '23,15 Febbraio 2024,69.0,pdf_only,45.5114989,9.1392424
,,,,,,020/25,,,,,,,AGGIUDICATA,105264.0,741944.0,171600.0,esito-13febbraio2025.pdf,G.M.A.A.,CORSICO VIA MARZABOTTO '28,13 Febbraio 2025,86.0,pdf_only,45.4384842,9.0967322
,,,,,,020/26,,,,,,,AGGIUDICATA,119629.0,701043.0,160480.0,esito-12febbraio2026.pdf,B.B.B.S.,MILANO VIA FILIPPO DE PISIS '51,12 Febbraio 2026,69.0,pdf_only,45.5115411,9.1413017
,,,,,,021/15,,,,,,,ASTA DESERTA,55968.0,440188.0,0.0,esito-18febbraio15.pdf,,MILANO VIA MAC MAHON '119,18 Febbraio 2015,,pdf_only,45.4985412,9.1515386
,,,,,,021/16,,,,,,,AGGIUDICATA,63291.0,666220.0,80100.0,esito-11febbraio16.pdf,L.A.,MILANO VIA MICHELE SAPONARO '20,11 Febbraio 2016,,pdf_only,45.4097663,9.1738235
,,,,,,021/17,,,,,,,AGGIUDICATA,66317.0,663880.0,71000.0,esito-08marzo17.pdf,H.W.,MILANO VIA COSTANTINO BARONI '81,8 Marzo 2017,,pdf_only,45.4059468,9.1707752
102240.0,UOG1,MILANO,D,True,,021/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,113,AGGIUDICATA,102240.0,750488.0,122300.0,esito-08marzo18.pdf,S.E.M.Z.,VIA AGOSTINO DE PRETIS,08 Marzo 2018,90.0,wayback,45.42971199999999,9.1570451
,,,,,,021/19,,,,,,,AGGIUDICATA,80784.0,721716.0,148000.0,esito-21febbraio19.pdf,Z.N.,MILANO VIA APPENNINI '69,21 Febbraio 2019,,pdf_only,45.5024981,9.1045277
,,,,,,021/21,,,,,,,AGGIUDICATA,74865.0,750895.0,95000.0,esito-18febbraio2021.pdf,K.E.,MILANO VIA ENRICO DE NICOLA '14,18 Febbraio 2021,,pdf_only,45.4309651,9.1558566
,,,,,,021/22,,,,,,,AGGIUDICATA,65142.0,70000013.0,66000.0,esito-17febbraio2022.pdf,A.Z.-.M.A.A.,LEGNANO VIA PADRE SECCHI '135 B,17 Febbraio 2022,,pdf_only,45.5991733,8.9278002
,,,,,,021/23,,,,,,,AGGIUDICATA,111150.0,70410035.0,113000.0,esito-9marzo2023.pdf,A.M.M.A.,PADERNO DUGNANO VIA AURORA '12,9 Marzo 2023,,pdf_only,45.5726908,9.1680384
,,,,,,021/24,,,,,,,AGGIUDICATA,115600.0,720048.0,190000.0,esito-15febbraio2024.pdf,R.V.J.,MILANO VIA APPENNINI '25,15 Febbraio 2024,85.0,pdf_only,45.500725,9.1060593
,,,,,,021/25,,,,,,,AGGIUDICATA,128520.0,742206.0,184360.0,esito-13febbraio2025.pdf,A.K.,CORSICO VIA BENVENUTO CELLINI '26,13 Febbraio 2025,105.0,pdf_only,45.4369541,9.0929419
,,,,,,021/26,,,,,,,AGGIUDICATA,119629.0,701118.0,141300.99,esito-12febbraio2026.pdf,N.K.O.G.A.,MILANO VIA FILIPPO DE PISIS '61,12 Febbraio 2026,69.0,pdf_only,45.5114989,9.1392424
,,,,,,022/15,,,,,,,OPTATO PER ALTRO LOTTO,86592.0,450116.0,0.0,esito-18febbraio15.pdf,,MILANO VIA GIOVANNI AMBROGIO DE PREDIS '11,18 Febbraio 2015,,pdf_only,45.4962095,9.152778
,,,,,,022/16,,,,,,,AGGIUDICATA,63104.0,680143.0,95010.0,esito-11febbraio16.pdf,G.D.,MILANO VIA UGO OJETTI '38,11 Febbraio 2016,,pdf_only,45.4947877,9.1119859
,,,,,,022/17,,,,,,,AGGIUDICATA,86007.0,666641.0,95600.0,esito-08marzo17.pdf,S.M.,00668192 MILANO VIA MICHELE SAPONARO '26,8 Marzo 2017,,pdf_only,45.4083417,9.1736259
92182.0,UOG1,MILANO,D,True,,022/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,57,ASTA DESERTA,92182.0,750663.0,0.0,esito-08marzo18.pdf,,VIA AGOSTINO DE PRETIS,08 Marzo 2018,62.0,wayback,45.4288385,9.150858699999999
