base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,source_url,street_number,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,auction_date,surface_sqm,data_source,lat,lng,zone_id,price_disparity,base_price_per_sqm,final_base_price_eur
,,,,,,010/15,,,,,,,AGGIUDICATA,57190.0,280529.0,77910.0,esito-18febbraio15.pdf,Z.J.,MILANO PIAZZA ANDREA FUSINA '2 A,18 Febbraio 2015,,pdf_only,45.4688132,9.2297969,-1,0.3623011015911873,,
,,,,,,010/16,,,,,,,AGGIUDICATA,64053.0,410545.0,87160.0,esito-11febbraio16.pdf,S.D.,MILANO VIA ILLIRICO '3,11 Febbraio 2016,,pdf_only,45.4693581,9.2323084,43,0.3607481304544674,,
,,,,,,010/17,,,,,,,AGGIUDICATA,75272.0,551332.0,100000.0,esito-08marzo17.pdf,M.A.-.E.B.S.,MILANO VIALE UNGHERIA '2 A,8 Marzo 2017,,pdf_only,45.4456461,9.2417119,24,0.3285152513550856,,
99552.0,UOG2,MILANO,G,True,,010/18,,ALLOGGIO,4.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,29,ASTA DESERTA,99552.0,651853.0,0.0,esito-08marzo18.pdf,,VIA DEI LARICI,08 Marzo 2018,102.0,wayback,45.4540718,9.082103,-1,-1.0,976.0,0.0
,,,,,,010/19,,,,,,,AGGIUDICATA,55991.0,553251.0,75385.0,esito-21febbraio19.pdf,C.G.,MILANO VIA ROMUALDO BONFADINI '98,21 Febbraio 2019,,pdf_only,45.4444991,9.2448427,23,0.3463770963190513,,
,,,,,,010/21,,,,,,,AGGIUDICATA,64260.0,700232.0,96100.0,esito-18febbraio2021.pdf,S.J.,MILANO VIA ARTURO GRAF '32,18 Febbraio 2021,,pdf_only,45.5129463,9.1410942,-1,0.4954870837223778,,
,,,,,,010/22,,,,,,,AGGIUDICATA,65711.0,740343.0,98500.0,esito-17febbraio2022.pdf,Z.O.S.S.,CORSICO VIA EUGENIO CURIEL '29 A,17 Febbraio 2022,,pdf_only,45.439921,9.0936577,29,0.49898799287790474,,
,,,,,,010/23,,,,,,,AGGIUDICATA,68101.0,740853.0,120100.0,esito-9marzo2023.pdf,A.R.Y.G.,CORSICO VIA EUGENIO CURIEL '22,9 Marzo 2023,,pdf_only,45.439921,9.0936577,29,0.7635570696465543,,
,,,,,,010/24,,,,,,,AGGIUDICATA,147707.0,551350.0,205784.0,esito-15febbraio2024.pdf,M.S.,MILANO VIALE UNGHERIA '2,15 Febbraio 2024,89.0,pdf_only,45.4454916,9.242027,24,0.39319057322943396,1659.629213483146,2312.179775280899
,,,,,,010/25,,,,,,,AGGIUDICATA,144540.0,721686.0,204000.0,esito-13febbraio2025.pdf,C.F.,MILANO VIA APPENNINI '55,13 Febbraio 2025,88.0,pdf_only,45.5020549,9.1057864,50,0.41137401411374014,1642.5,2318.181818181818
,,,,,,010/26,,,,,,,AGGIUDICATA,149855.0,510278.0,180200.0,esito-12febbraio2026.pdf,W.X.,MILANO VIA TEANO '36,12 Febbraio 2026,86.0,pdf_only,45.5287212,9.1581586,-1,0.20249574588769143,1742.5,2095.3488372093025
,,,,,,011/15,,,,,,,AGGIUDICATA,57190.0,280587.0,93100.0,esito-18febbraio15.pdf,B.S.,MILANO PIAZZA ANDREA FUSINA '2 B,18 Febbraio 2015,,pdf_only,45.4686231,9.2301536,-1,0.627906976744186,,
,,,,,,011/16,,,,,,,AGGIUDICATA,89784.0,434046.0,92502.0,esito-11febbraio16.pdf,M.A.,MILANO VIA LORENTEGGIO '209,11 Febbraio 2016,,pdf_only,45.4461999,9.1253987,36,0.030272654370489174,,
,,,,,,011/17,,,,,,,AGGIUDICATA,77838.0,551362.0,92000.0,esito-08marzo17.pdf,G.S.P.,MILANO VIALE UNGHERIA '2 B,8 Marzo 2017,,pdf_only,45.4457187,9.2440217,24,0.18194198206531514,,
98576.0,UOG2,MILANO,G,True,,011/18,,ALLOGGIO,4.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,33,AGGIUDICATA,98576.0,651879.0,105000.0,esito-08marzo18.pdf,I.H.W.,VIA DEI LARICI,08 Marzo 2018,101.0,wayback,45.4544123,9.082057,-1,0.06516799220905697,976.0,1039.6039603960396
,,,,,,011/19,,,,,,,NON OPTATO,60032.0,620232.0,0.0,esito-21febbraio19.pdf,,MILANO VIA CONCILIO VATICANO II '4,21 Febbraio 2019,,pdf_only,45.5127581,9.1475663,38,-1.0,,
,,,,,,011/21,,,,,,,AGGIUDICATA,66150.0,700263.0,91200.0,esito-18febbraio2021.pdf,F.C.,MILANO VIA ARTURO GRAF '36,18 Febbraio 2021,,pdf_only,45.5127029,9.1389787,45,0.3786848072562358,,
,,,,,,011/22,,,,,,,AGGIUDICATA,80646.0,740354.0,139980.0,esito-17febbraio2022.pdf,Z.G.,CORSICO VIA EUGENIO CURIEL '29 B,17 Febbraio 2022,,pdf_only,45.439921,9.0936577,29,0.735733948366937,,
,,,,,,011/23,,,,,,,ASTA NULLA,42840.0,2070037.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '42,9 Marzo 2023,,pdf_only,45.6053381,8.914986,8,-1.0,,
,,,,,,011/24,,,,,,,AGGIUDICATA,93840.0,571796.0,183555.0,esito-15febbraio2024.pdf,L.F.,MILANO VIA GIACOMO QUARENGHI '34,15 Febbraio 2024,69.0,pdf_only,45.4974562,9.1137936,-1,0.956042199488491,1360.0,2660.217391304348
,,,,,,011/25,,,,,,,AGGIUDICATA,160965.0,721912.0,216830.0,esito-13febbraio2025.pdf,P.N.V.,MILANO VIA APPENNINI '43,13 Febbraio 2025,98.0,pdf_only,45.5019707,9.1063405,50,0.3470630261236915,1642.5,2212.5510204081634
,,,,,,011/26,,,,,,,AGGIUDICATA,135060.0,510307.0,187892.0,esito-12febbraio2026.pdf,C.F.,MILANO VIA TEANO '36,12 Febbraio 2026,73.0,pdf_only,45.5287212,9.1581586,-1,0.39117429290685624,1850.13698630137,2573.8630136986303
,,,,,,012/15,,,,,,,ASTA DESERTA,61526.0,341234.0,0.0,esito-18febbraio15.pdf,,MILANO VIA FILIPPO ABBIATI '5,18 Febbraio 2015,,pdf_only,45.4721247,9.1401946,22,-1.0,,
,,,,,,012/16,,,,,,,ASTA DESERTA,55680.0,450048.0,0.0,esito-11febbraio16.pdf,,MILANO VIA GIOVANNI AMBROGIO DE PREDIS '11,11 Febbraio 2016,,pdf_only,45.4962095,9.152778,40,-1.0,,
,,,,,,012/17,,,,,,,AGGIUDICATA,87310.0,551507.0,131200.0,esito-08marzo17.pdf,H.Z.-.B.N.,MILANO VIALE UNGHERIA '4,8 Marzo 2017,,pdf_only,45.4455094,9.2429598,24,0.5026915588134234,,
87840.0,UOG2,MILANO,G,True,,012/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,4,ASTA DESERTA,87840.0,652365.0,0.0,esito-08marzo18.pdf,,VIA DEGLI IPPOCASTANI,08 Marzo 2018,90.0,wayback,45.4528967,9.0853195,26,-1.0,976.0,0.0
,,,,,,012/19,,,,,,,ASTA DESERTA,97527.0,650666.0,0.0,esito-21febbraio19.pdf,,MILANO VIA DEI SALICI '79,21 Febbraio 2019,,pdf_only,45.4522388,9.0801798,34,-1.0,,
,,,,,,012/21,,,,,,,AGGIUDICATA,66150.0,700410.0,128100.0,esito-18febbraio2021.pdf,D.T.,MILANO VIA ARTURO GRAF '44,18 Febbraio 2021,,pdf_only,45.5128251,9.1401627,47,0.9365079365079365,,
,,,,,,012/22,,,,,,,AGGIUDICATA,71610.0,750015.0,126100.0,esito-17febbraio2022.pdf,S.M.N.M.A.,MILANO VIA ENRICO DE NICOLA '20,17 Febbraio 2022,,pdf_only,45.430913,9.1566988,20,0.7609272447982125,,
,,,,,,012/23,,,,,,,ASTA DESERTA,57596.0,2070086.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,,pdf_only,45.6053381,8.914986,8,-1.0,,
,,,,,,012/24,,,,,,,AGGIUDICATA,88920.0,620308.0,142600.0,esito-15febbraio2024.pdf,E.M.E.M.K.,MILANO VIA CONCILIO VATICANO II '4,15 Febbraio 2024,72.0,pdf_only,45.5127581,9.1475663,38,0.6036887089518669,1235.0,1980.5555555555557
,,,,,,012/25,,,,,,,AGGIUDICATA,121545.0,722160.0,181620.0,esito-13febbraio2025.pdf,G.M.M.T.,MILANO VIA FRANCESCO CILEA '156,13 Febbraio 2025,74.0,pdf_only,45.5040299,9.0956459,16,0.4942613846723436,1642.5,2454.324324324324
,,,,,,012/26,,,,,,,AGGIUDICATA,144837.0,550379.0,161666.0,esito-12febbraio2026.pdf,H.G.-.S.S.,MILANO VIALE UNGHERIA '21.4,12 Febbraio 2026,63.0,pdf_only,45.4460873,9.2531847,21,0.116192685570676,2299.0,2566.126984126984
,,,,,,013/15,,,,,,,AGGIUDICATA,55162.0,390222.0,62800.0,esito-18febbraio15.pdf,S.M.,MILANO PIAZZALE SELINUNTE '11,18 Febbraio 2015,,pdf_only,45.47256,9.1370237,22,0.13846488524709039,,
,,,,,,013/16,,,,,,,AGGIUDICATA,76692.0,470222.0,85100.0,esito-11febbraio16.pdf,M.B.-.E.S.,MILANO VIA NICOLO' BARABINO '7,11 Febbraio 2016,,pdf_only,45.4339908,9.2227803,15,0.1096333385490012,,
,,,,,,013/17,,,,,,,AGGIUDICATA,64240.0,551614.0,85100.0,esito-08marzo17.pdf,R.O.,MILANO VIA ROMUALDO BONFADINI '94 A,8 Marzo 2017,,pdf_only,45.4471514,9.2309972,-1,0.32471980074719803,,
62424.0,UOG3,MILANO,E,True,,013/18,,ALLOGGIO,2.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,191,AGGIUDICATA,62424.0,680869.0,105600.0,esito-08marzo18.pdf,M.G.M.,VIA UGO BETTI,08 Marzo 2018,68.0,wayback,45.496793,9.1095525,-1,0.6916570549788543,918.0,1552.9411764705883
,,,,,,013/19,,,,,,,NON OPTATO,97527.0,650966.0,0.0,esito-21febbraio19.pdf,,CESANO BOSCONE VIA DEI SALICI '25,21 Febbraio 2019,,pdf_only,45.4511972,9.0810419,34,-1.0,,
,,,,,,013/21,,,,,,,AGGIUDICATA,79380.0,700528.0,125050.0,esito-18febbraio2021.pdf,S.N.N.B.M.,MILANO VIA ARTURO GRAF '60,18 Febbraio 2021,,pdf_only,45.5127029,9.1389787,45,0.5753338372385991,,
,,,,,,013/22,,,,,,,AGGIUDICATA,99330.0,750085.0,170050.0,esito-17febbraio2022.pdf,B.R.M.M.,MILANO VIA ENRICO DE NICOLA '30,17 Febbraio 2022,,pdf_only,45.4306954,9.1575165,20,0.7119702003422934,,
,,,,,,013/23,,,,,,,ASTA DESERTA,39924.0,2070090.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,,pdf_only,45.6053381,8.914986,8,-1.0,,
,,,,,,013/25,,,,,,,AGGIUDICATA,142898.0,722667.0,241700.0,esito-13febbraio2025.pdf,A.D.,MILANO VIA GIACOMO QUARENGHI '43,13 Febbraio 2025,87.0,pdf_only,45.5003008,9.1075684,50,0.6914162549510839,1642.5057471264367,2778.1609195402298
,,,,,,013/26,,,,,,,AGGIUDICATA,247931.0,581043.0,328800.0,esito-12febbraio2026.pdf,H.R.,00585175 MILANO VIA DELLA CAPINERA '5,12 Febbraio 2026,95.0,pdf_only,45.4563591,9.1193629,-1,0.32617542784081055,2609.8,3461.0526315789475
,,,,,,014/15,,,,,,,AGGIUDICATA,40033.0,410029.0,45200.0,esito-18febbraio15.pdf,S.C.,MILANO VIA DALMAZIO BIRAGO '2 A,18 Febbraio 2015,,pdf_only,45.4696927,9.2311829,39,0.1290685184722604,,
,,,,,,014/16,,,,,,,ASTA DESERTA,79680.0,500222.0,0.0,esito-11febbraio16.pdf,,MILANO VIA ORBETELLO '4,11 Febbraio 2016,,pdf_only,45.5021152,9.246326,14,-1.0,,
,,,,,,014/17,,,,,,,AGGIUDICATA,50160.0,551754.0,63700.0,esito-08marzo17.pdf,L.M.,MILANO VIA ROMUALDO BONFADINI '98,8 Marzo 2017,,pdf_only,45.4444991,9.2448427,23,0.2699362041467305,,
79866.0,UOG3,MILANO,E,True,,014/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,15,AGGIUDICATA,79866.0,681204.0,136000.0,esito-08marzo18.pdf,A.M.,VIA UGO BETTI,08 Marzo 2018,87.0,wayback,45.49135099999999,9.1131611,-1,0.7028522775649212,918.0,1563.2183908045977
,,,,,,014/19,,,,,,,AGGIUDICATA,98648.0,651629.0,116000.0,esito-21febbraio19.pdf,A.H.M.Y.,MILANO VIA DEI LARICI '36,21 Febbraio 2019,,pdf_only,45.4535227,9.0840158,26,0.17589814289189848,,
,,,,,,014/21,,,,,,,AGGIUDICATA,94600.0,720276.0,150020.0,esito-18febbraio2021.pdf,L.F.,MILANO VIA APPENNINI '1,18 Febbraio 2021,,pdf_only,45.4998927,9.1068843,50,0.5858350951374207,,
,,,,,,014/22,,,,,,,AGGIUDICATA,120120.0,750275.0,186880.0,esito-17febbraio2022.pdf,H.F.,MILANO VIA AGOSTINO DE PRETIS '9,17 Febbraio 2022,,pdf_only,45.4313092,9.1535015,20,0.5557775557775558,,
,,,,,,014/23,,,,,,,ASTA DESERTA,57596.0,2070091.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,,pdf_only,45.6053381,8.914986,8,-1.0,,
,,,,,,014/25,,,,,,,AGGIUDICATA,80784.0,740145.0,91800.0,esito-13febbraio2025.pdf,T.A.-.M.,CORSICO VIA EUGENIO CURIEL '17,13 Febbraio 2025,66.0,pdf_only,45.439921,9.0936577,29,0.13636363636363635,1224.0,1390.909090909091
,,,,,,014/26,,,,,,,ASTA DESERTA,170753.0,650507.0,0.0,esito-12febbraio2026.pdf,,MILANO VIA DEI SALICI '59,12 Febbraio 2026,88.0,pdf_only,45.4522388,9.0801798,34,-1.0,1940.375,0.0
,,,,,,015/15,,,,,,,AGGIUDICATA,43465.0,410038.0,46600.0,esito-18febbraio15.pdf,D.D.,MILANO VIA DALMAZIO BIRAGO '2 B,18 Febbraio 2015,,pdf_only,45.4696927,9.2311829,39,0.07212699873461406,,
,,,,,,015/16,,,,,,,ASTA DESERTA,77760.0,500321.0,0.0,esito-11febbraio16.pdf,,MILANO VIA NARNI '1,11 Febbraio 2016,,pdf_only,45.5032772,9.2460118,14,-1.0,,
,,,,,,015/17,,,,,,,AGGIUDICATA,79940.0,553275.0,86100.0,esito-08marzo17.pdf,G.R.,00555704 MILANO VIA ROMUALDO BONFADINI '94 B,8 Marzo 2017,,pdf_only,45.4443423,9.242782300000002,24,0.07705779334500876,,
78030.0,UOG3,MILANO,G,True,,015/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,69,AGGIUDICATA,78030.0,682959.0,96600.0,esito-08marzo18.pdf,T.X.,VIA UGO BETTI,08 Marzo 2018,85.0,wayback,45.4930165,9.1092683,-1,0.2379853902345252,918.0,1136.4705882352941
,,,,,,015/19,,,,,,,AGGIUDICATA,41664.0,661867.0,67500.0,esito-21febbraio19.pdf,T.K.,MILANO VIA COSTANTINO BARONI '236,21 Febbraio 2019,,pdf_only,45.4035367,9.1710979,5,0.6201036866359447,,
,,,,,,015/21,,,,,,,AGGIUDICATA,99000.0,720379.0,168181.8,esito-18febbraio2021.pdf,J.T.,MILANO VIA ENRICO FALCK '41,18 Febbraio 2021,,pdf_only,45.4982297,9.1036221,51,0.6988060606060605,,
,,,,,,015/22,,,,,,,AGGIUDICATA,83160.0,750570.0,136250.0,esito-17febbraio2022.pdf,F.S.S.A.,MILANO VIA AGOSTINO DE PRETIS '123,17 Febbraio 2022,,pdf_only,45.4296765,9.1581702,20,0.6384078884078884,,
,,,,,,015/23,,,,,,,AGGIUDICATA,54323.0,2070092.0,56100.0,esito-9marzo2023.pdf,M.S.M.M.M.,LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,,pdf_only,45.6053381,8.914986,8,0.032711742724076356,,
,,,,,,015/25,,,,,,,AGGIUDICATA,85680.0,740306.0,140100.0,esito-13febbraio2025.pdf,A.S.G.A.,CORSICO VIA EUGENIO CURIEL '25,13 Febbraio 2025,70.0,pdf_only,45.439921,9.0936577,29,0.6351540616246498,1224.0,2001.4285714285713
,,,,,,015/26,,,,,,,AGGIUDICATA,134805.0,651401.0,141000.0,esito-12febbraio2026.pdf,I.I.M.G.,MILANO VIA DEGLI ABETI '14,12 Febbraio 2026,66.0,pdf_only,45.4525307,9.0828736,26,0.04595526872148659,2042.5,2136.3636363636365
,,,,,,016/15,,,,,,,ASTA DESERTA,61766.0,410057.0,0.0,esito-18febbraio15.pdf,,MILANO VIA DALMAZIO BIRAGO '2 C,18 Febbraio 2015,,pdf_only,45.4696927,9.2311829,39,-1.0,,
,,,,,,016/16,,,,,,,NON OPTATO,78720.0,500445.0,0.0,esito-11febbraio16.pdf,,MILANO VIA BRA' '1,11 Febbraio 2016,,pdf_only,45.5026585,9.2470495,14,-1.0,,
,,,,,,016/17,,,,,,,AGGIUDICATA,62360.0,553351.0,76050.0,esito-08marzo17.pdf,M.A.,00555735 MILANO VIA ROMUALDO BONFADINI '94 C,8 Marzo 2017,,pdf_only,45.4443423,9.242782300000002,24,0.21953175112251444,,
92106.0,UOG3,MILANO,G,True,,016/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,113,NON OPTATO,92106.0,690133.0,0.0,esito-08marzo18.pdf,,VIA LITTA MODIGNANI,08 Marzo 2018,86.0,wayback,45.5200046,9.1543487,33,-1.0,1071.0,0.0
,,,,,,016/19,,,,,,,AGGIUDICATA,104481.0,667429.0,145000.0,esito-21febbraio19.pdf,T.G.,MILANO VIA MICHELE SAPONARO '38,21 Febbraio 2019,,pdf_only,45.4060826,9.1729861,5,0.3878121380920933,,
,,,,,,016/21,,,,,,,AGGIUDICATA,95700.0,720960.0,178888.8,esito-18febbraio2021.pdf,B.J.,MILANO VIA FRANCESCO CILEA '44,18 Febbraio 2021,,pdf_only,45.4954584,9.1045801,51,0.8692664576802507,,
,,,,,,016/22,,,,,,,AGGIUDICATA,100485.0,750806.0,175740.0,esito-17febbraio2022.pdf,A.M.M.L.,MILANO VIA ENRICO DE NICOLA '4,17 Febbraio 2022,,pdf_only,45.4312863,9.1550894,20,0.7489177489177489,,
,,,,,,016/23,,,,,,,ASTA DESERTA,52360.0,2070154.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA BRENNERO '6,9 Marzo 2023,,pdf_only,45.605947,8.9144646,7,-1.0,,
,,,,,,016/24,,,,,,,AGGIUDICATA,114713.0,652163.0,140300.0,esito-15febbraio2024.pdf,D.J.A.P.,MILANO VIA DELLE BETULLE '5,15 Febbraio 2024,69.0,pdf_only,45.5236829,9.3586662,2,0.2230523131641575,1662.5072463768115,2033.3333333333333
,,,,,,016/25,,,,,,,AGGIUDICATA,85680.0,740318.0,100010.0,esito-13febbraio2025.pdf,M.H.R.H.,CORSICO VIA EUGENIO CURIEL '25,13 Febbraio 2025,70.0,pdf_only,45.439921,9.0936577,29,0.167250233426704,1224.0,1428.7142857142858
,,,,,,016/26,,,,,,,AGGIUDICATA,141645.0,681259.0,191265.5,esito-12febbraio2026.pdf,G.G.G.,MILANO VIA UGO BETTI '23,12 Febbraio 2026,71.0,pdf_only,45.4917518,9.1126886,-1,0.3503159306717498,1995.0,2693.8802816901407
,,,,,,017/15,,,,,,,AGGIUDICATA,64053.0,410060.0,66000.0,esito-18febbraio15.pdf,X.A.,MILANO VIA DALMAZIO BIRAGO '2 D,18 Febbraio 2015,,pdf_only,45.4696927,9.2311829,39,0.030396702730551263,,
,,,,,,017/16,,,,,,,AGGIUDICATA,97920.0,500563.0,108291.0,esito-11febbraio16.pdf,C.G.,MILANO VIA ORBETELLO '8,11 Febbraio 2016,,pdf_only,45.5014062,9.2472867,14,0.10591299019607843,,
,,,,,,017/17,,,,,,,AGGIUDICATA,51040.0,553360.0,77000.0,esito-08marzo17.pdf,Z.O.,MILANO VIA ROMUALDO BONFADINI '94 D,8 Marzo 2017,,pdf_only,45.4471514,9.2309972,-1,0.5086206896551724,,
96390.0,UOG3,MILANO,G,True,,017/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,105,AGGIUDICATA,96390.0,690386.0,121100.0,esito-08marzo18.pdf,H.S.,VIA LITTA MODIGNANI,08 Marzo 2018,90.0,wayback,45.52056349999999,9.1525942,33,0.25635439360929557,1071.0,1345.5555555555557
,,,,,,017/19,,,,,,,ASTA DESERTA,117059.0,673851.0,0.0,esito-21febbraio19.pdf,,ROZZANO VIA LILLA' '1,21 Febbraio 2019,,pdf_only,45.3807473,9.1588453,4,-1.0,,
,,,,,,017/21,,,,,,,AGGIUDICATA,97900.0,721906.0,195000.0,esito-18febbraio2021.pdf,Z.B.,MILANO VIA APPENNINI '43,18 Febbraio 2021,,pdf_only,45.5019707,9.1063405,50,0.9918283963227783,,
,,,,,,017/22,,,,,,,AGGIUDICATA,100485.0,751146.0,165100.0,esito-17febbraio2022.pdf,S.S.E.A.,MILANO VIA AGOSTINO DE PRETIS '85,17 Febbraio 2022,,pdf_only,45.4294983,9.1537392,20,0.643031298203712,,
,,,,,,017/23,,,,,,,ASTA DESERTA,57596.0,2070169.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA BRENNERO '6,9 Marzo 2023,,pdf_only,45.605947,8.9144646,7,-1.0,,
,,,,,,017/24,,,,,,,AGGIUDICATA,91120.0,682026.0,165510.0,esito-15febbraio2024.pdf,R.R.,MILANO VIA UGO BETTI '147,15 Febbraio 2024,67.0,pdf_only,45.4957228,9.1080838,51,0.8163959613696224,1360.0,2470.2985074626868
,,,,,,017/25,,,,,,,AGGIUDICATA,104040.0,741061.0,156150.0,esito-13febbraio2025.pdf,S.N.E.M.,CORSICO VIA EUGENIO CURIEL '36,13 Febbraio 2025,85.0,pdf_only,45.439921,9.0936577,29,0.5008650519031141,1224.0,1837.0588235294117
,,,,,,017/26,,,,,,,AGGIUDICATA,135060.0,690031.0,157537.0,esito-12febbraio2026.pdf,G.M.,MILANO VIA ALESSANDRO LITTA MODIGNANI '93,12 Febbraio 2026,73.0,pdf_only,45.5211404,9.1512971,33,0.16642233081593366,1850.13698630137,2158.041095890411
,,,,,,018/15,,,,,,,AGGIUDICATA,62909.0,410138.0,85100.0,esito-18febbraio15.pdf,S.D.,MILANO VIA DALMAZIO BIRAGO '4,18 Febbraio 2015,,pdf_only,45.4697643,9.231295,39,0.35274761957748496,,
,,,,,,018/16,,,,,,,AGGIUDICATA,78120.0,511183.0,95080.0,esito-11febbraio16.pdf,Y.N.,MILANO VIA COMASINA '57,11 Febbraio 2016,,pdf_only,45.5235042,9.1667746,-1,0.21710189452124937,,
,,,,,,018/17,,,,,,,AGGIUDICATA,51040.0,553623.0,64020.0,esito-08marzo17.pdf,A.M.,MILANO VIA ROMUALDO BONFADINI '94 E,8 Marzo 2017,,pdf_only,45.4448512,9.2547686,21,0.2543103448275862,,
98532.0,UOG3,MILANO,F,True,,018/18,,ALLOGGIO,3.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,107,ASTA DESERTA,98532.0,690398.0,0.0,esito-08marzo18.pdf,,VIA LITTA MODIGNANI,08 Marzo 2018,92.0,wayback,45.5223221,9.1531631,33,-1.0,1071.0,0.0
,,,,,,018/19,,,,,,,AGGIUDICATA,78030.0,680990.0,156700.0,esito-21febbraio19.pdf,V.M.,MILANO VIA UGO BETTI '163,21 Febbraio 2019,,pdf_only,45.4961724,9.1084867,51,1.0082019735998975,,
,,,,,,018/21,,,,,,,AGGIUDICATA,83600.0,722135.0,132200.0,esito-18febbraio2021.pdf,F.D.M.,MILANO VIA FRANCESCO CILEA '154,18 Febbraio 2021,,pdf_only,45.503941,9.0955207,16,0.5813397129186603,,
,,,,,,018/22,,,,,,,ASTA DESERTA,67760.0,2070169.0,0.0,esito-17febbraio2022.pdf,,LEGNANO VIA BRENNERO '6 A,17 Febbraio 2022,,pdf_only,45.605947,8.9144646,7,-1.0,,
,,,,,,018/23,,,,,,,ASTA DESERTA,49742.0,2070184.0,0.0,esito-9marzo2023.pdf,,LEGNANO VIA BRENNERO '6,9 Marzo 2023,,pdf_only,45.605947,8.9144646,7,-1.0,,
,,,,,,018/24,,,,,,,AGGIUDICATA,117920.0,690389.0,170800.0,esito-15febbraio2024.pdf,H.C.,MILANO VIA ALESSANDRO LITTA MODIGNANI '105,15 Febbraio 2024,88.0,pdf_only,45.5223492,9.1574653,32,0.44843962008141114,1340.0,1940.909090909091
,,,,,,018/25,,,,,,,AGGIUDICATA,105264.0,741278.0,163200.0,esito-13febbraio2025.pdf,S.B.H.I.,CORSICO VIALE ITALIA '36,13 Febbraio 2025,86.0,pdf_only,45.4358885,9.0982787,-1,0.5503875968992248,1224.0,1897.6744186046512
,,,,,,018/26,,,,,,,AGGIUDICATA,160961.0,690465.0,161500.0,esito-12febbraio2026.pdf,L.M.A.E.,MILANO VIA ALESSANDRO LITTA MODIGNANI '109,12 Febbraio 2026,87.0,pdf_only,45.5211404,9.1512971,33,0.0033486372475320107,1850.1264367816093,1856.3218390804598
,,,,,,019/15,,,,,,,ASTA DESERTA,60622.0,410526.0,0.0,esito-18febbraio15.pdf,,MILANO VIA ILLIRICO '3 A,18 Febbraio 2015,,pdf_only,45.4697051,9.2324398,42,-1.0,,
,,,,,,019/16,,,,,,,AGGIUDICATA,61248.0,571758.0,87000.0,esito-11febbraio16.pdf,B.L.,MILANO VIA GIACOMO QUARENGHI '34,11 Febbraio 2016,,pdf_only,45.4974562,9.1137936,-1,0.42045454545454547,,
,,,,,,019/17,,,,,,,AGGIUDICATA,57200.0,553651.0,76100.0,esito-08marzo17.pdf,D.F.G.,MILANO VIA ROMUALDO BONFADINI '94 F,8 Marzo 2017,,pdf_only,45.4471514,9.2309972,-1,0.3304195804195804,,
50077.0,UOG3,MILANO,G,True,,019/18,,ALLOGGIO,2.0,20180206172225.html,http://www.alermipianovendite.it/4209-2/,48,AGGIUDICATA,50077.0,700442.0,59250.0,esito-08marzo18.pdf,R.L.,VIA ARTURO GRAF,08 Marzo 2018,69.0,wayback,45.5127736,9.1440532,-1,0.18317790602472192,725.7536231884058,858.695652173913
,,,,,,019/19,,,,,,,AGGIUDICATA,69632.0,690327.0,100100.0,esito-21febbraio19.pdf,P.S.,MILANO VIA ALESSANDRO LITTA MODIGNANI '103,21 Febbraio 2019,,pdf_only,45.5223492,9.1574653,32,0.4375574448529412,,
,,,,,,019/21,,,,,,,AGGIUDICATA,121958.0,750035.0,163000.0,esito-18febbraio2021.pdf,A.I.F.D.N.,MILANO VIA ENRICO DE NICOLA '24,18 Febbraio 2021,,pdf_only,45.4308851,9.1568041,20,0.3365256891716821,,
,,,,,,019/22,,,,,,,ASTA DESERTA,58520.0,2070189.0,0.0,esito-17febbraio2022.pdf,,LEGNANO VIA BRENNERO '6 B,17 Febbraio 2022,,pdf_only,45.605947,8.9144646,7,-1.0,,
,,,,,,019/23,,,,,,,AGGIUDICATA,79942.0,9030372.0,105000.0,esito-9marzo2023.pdf,D.M.K.Z.,PIEVE EMANUELE VIA GIOACCHINO ROSSINI '10,9 Marzo 2023,,pdf_only,45.342655,9.1964068,1,0.31345225288334044,,
